"rnaseq_profile_id","sampling_region","sources"
536159509,"Mouse VISp - L2/3","VIS"
536159511,"Mouse VISp - L2/3","VIS"
536159513,"Mouse VISp - L2/3","VIS"
536159515,"Mouse VISp - L2/3","VIS"
536159519,"Mouse VISp - L2/3","VIS"
536159521,"Mouse VISp - L2/3","VIS"
536159523,"Mouse VISp - L2/3","VIS"
536159525,"Mouse VISp - L2/3","VIS"
536159527,"Mouse VISp - L2/3","VIS"
536159529,"Mouse VISp - L2/3","VIS"
536159531,"Mouse VISp - L2/3","VIS"
536159533,"Mouse VISp - L2/3","VIS"
536159535,"Mouse VISp - L2/3","VIS"
536159537,"Mouse VISp - L2/3","VIS"
536159539,"Mouse VISp - L2/3","VIS"
536159541,"Mouse VISp - L2/3","VIS"
536159543,"Mouse VISp - L2/3","VIS"
536159545,"Mouse VISp - L2/3","VIS"
536159547,"Mouse VISp - L2/3","VIS"
536159549,"Mouse VISp - L2/3","VIS"
536159552,"Mouse VISp - L2/3","VIS"
536159554,"Mouse VISp - L2/3","VIS"
536159556,"Mouse VISp - L2/3","VIS"
536159558,"Mouse VISp - L2/3","VIS"
536159683,"Mouse VISp - L6","VIS"
536159685,"Mouse VISp - L6","VIS"
536159687,"Mouse VISp - L6","VIS"
536159689,"Mouse VISp - L6","VIS"
536159692,"Mouse VISp - L6","VIS"
536159694,"Mouse VISp - L6","VIS"
536159696,"Mouse VISp - L6","VIS"
536159698,"Mouse VISp - L6","VIS"
536159700,"Mouse VISp - L6","VIS"
536159702,"Mouse VISp - L6","VIS"
536159704,"Mouse VISp - L6","VIS"
536159706,"Mouse VISp - L6","VIS"
536159708,"Mouse VISp - L6","VIS"
536159710,"Mouse VISp - L6","VIS"
536159712,"Mouse VISp - L6","VIS"
536159714,"Mouse VISp - L6","VIS"
536159718,"Mouse VISp - L6","VIS"
536159720,"Mouse VISp - L6","VIS"
536159722,"Mouse VISp - L6","VIS"
536159724,"Mouse VISp - L6","VIS"
536159726,"Mouse VISp - L6","VIS"
536159728,"Mouse VISp - L6","VIS"
536159730,"Mouse VISp - L6","VIS"
536159732,"Mouse VISp - L6","VIS"
537331022,"Mouse VISp - L6","VIS"
537331023,"Mouse VISp - L6","VIS"
537331024,"Mouse VISp - L6","VIS"
537331025,"Mouse VISp - L6","VIS"
537331026,"Mouse VISp - L6","VIS"
537331027,"Mouse VISp - L6","VIS"
537331028,"Mouse VISp - L6","VIS"
537331029,"Mouse VISp - L6","VIS"
537331030,"Mouse VISp - L6","VIS"
537331031,"Mouse VISp - L6","VIS"
537331032,"Mouse VISp - L6","VIS"
537331033,"Mouse VISp - L6","VIS"
537331034,"Mouse VISp - L6","VIS"
537331035,"Mouse VISp - L6","VIS"
537331036,"Mouse VISp - L6","VIS"
537331037,"Mouse VISp - L6","VIS"
537331038,"Mouse VISp - L4","VIS"
537331039,"Mouse VISp - L4","VIS"
537331040,"Mouse VISp - L4","VIS"
537331041,"Mouse VISp - L4","VIS"
537331042,"Mouse VISp - L4","VIS"
537331043,"Mouse VISp - L2/3","VIS"
537331044,"Mouse VISp - L2/3","VIS"
537331045,"Mouse VISp - L2/3","VIS"
537331046,"Mouse VISp - L4","VIS"
537331047,"Mouse VISp - L4","VIS"
537331048,"Mouse VISp - L5","VIS"
537331049,"Mouse VISp - L5","VIS"
537331050,"Mouse VISp - L5","VIS"
537331051,"Mouse VISp - L5","VIS"
537331052,"Mouse VISp - L5","VIS"
537331053,"Mouse VISp - L5","VIS"
537331054,"Mouse VISp - L5","VIS"
537331055,"Mouse VISp - L5","VIS"
537331056,"Mouse VISp - L5","VIS"
537331057,"Mouse VISp - L5","VIS"
537331058,"Mouse VISp - L5","VIS"
537331059,"Mouse VISp - L5","VIS"
537331060,"Mouse VISp - L5","VIS"
537331061,"Mouse VISp - L5","VIS"
537331062,"Mouse VISp - L6","VIS"
537331066,"Mouse VISp - L5","VIS"
537331067,"Mouse VISp - L5","VIS"
537331068,"Mouse VISp - L5","VIS"
537331069,"Mouse VISp - L5","VIS"
539574612,"Mouse VISp - L5","VIS"
539574614,"Mouse VISp - L5","VIS"
539574724,"Mouse VISp - L6","VIS"
539574726,"Mouse VISp - L6","VIS"
539574728,"Mouse VISp - L6","VIS"
539574730,"Mouse VISp - L6","VIS"
539574732,"Mouse VISp - L6","VIS"
539574734,"Mouse VISp - L6","VIS"
539574736,"Mouse VISp - L6","VIS"
539574738,"Mouse VISp - L6","VIS"
539574740,"Mouse VISp - L6","VIS"
539574742,"Mouse VISp - L6","VIS"
539574744,"Mouse VISp - L6","VIS"
539574746,"Mouse VISp - L6","VIS"
539574748,"Mouse VISp - L6","VIS"
539574750,"Mouse VISp - L6","VIS"
539574752,"Mouse VISp - L6","VIS"
539574754,"Mouse VISp - L6","VIS"
539574756,"Mouse VISp - L6","VIS"
539574758,"Mouse VISp - L6","VIS"
539574760,"Mouse VISp - L6","VIS"
539574762,"Mouse VISp - L6","VIS"
539574764,"Mouse VISp - L6","VIS"
539574766,"Mouse VISp - L6","VIS"
539574768,"Mouse VISp - L6","VIS"
539574770,"Mouse VISp - L6","VIS"
539574772,"Mouse VISp - L6","VIS"
539574774,"Mouse VISp - L6","VIS"
539574776,"Mouse VISp - L6","VIS"
539574778,"Mouse VISp - L6","VIS"
539574780,"Mouse VISp - L6","VIS"
539574782,"Mouse VISp - L6","VIS"
539574784,"Mouse VISp - L6","VIS"
539574786,"Mouse VISp - L6","VIS"
539574788,"Mouse VISp - L6","VIS"
539574790,"Mouse VISp - L6","VIS"
539574792,"Mouse VISp - L6","VIS"
539574794,"Mouse VISp - L6","VIS"
539574796,"Mouse VISp - L6","VIS"
539574798,"Mouse VISp - L6","VIS"
539574800,"Mouse VISp - L6","VIS"
539574802,"Mouse VISp - L6","VIS"
539574820,"Mouse VISp - L6","VIS"
539574822,"Mouse VISp - L6","VIS"
539574824,"Mouse VISp - L6","VIS"
539574826,"Mouse VISp - L6","VIS"
539574828,"Mouse VISp - L6","VIS"
539574830,"Mouse VISp - L6","VIS"
539574832,"Mouse VISp - L6","VIS"
539574834,"Mouse VISp - L6","VIS"
539574836,"Mouse VISp - L6","VIS"
539574838,"Mouse VISp - L6","VIS"
539574840,"Mouse VISp - L6","VIS"
539574842,"Mouse VISp - L6","VIS"
539574844,"Mouse VISp - L6","VIS"
539574846,"Mouse VISp - L6","VIS"
539574848,"Mouse VISp - L6","VIS"
539574850,"Mouse VISp - L6","VIS"
539574852,"Mouse VISp - L6","VIS"
539574854,"Mouse VISp - L6","VIS"
539574856,"Mouse VISp - L6","VIS"
539574858,"Mouse VISp - L6","VIS"
539574860,"Mouse VISp - L6","VIS"
539574864,"Mouse VISp - L6","VIS"
539574866,"Mouse VISp - L6","VIS"
539574868,"Mouse VISp - L6","VIS"
539574870,"Mouse VISp - L6","VIS"
539574872,"Mouse VISp - L6","VIS"
539574874,"Mouse VISp - L6","VIS"
539574876,"Mouse VISp - L6","VIS"
539574878,"Mouse VISp - L6","VIS"
539574880,"Mouse VISp - L6","VIS"
539574882,"Mouse VISp - L6","VIS"
539574884,"Mouse VISp - L6","VIS"
539574886,"Mouse VISp - L6","VIS"
539574888,"Mouse VISp - L6","VIS"
539574890,"Mouse VISp - L6","VIS"
539574892,"Mouse VISp - L6","VIS"
539574894,"Mouse VISp - L6","VIS"
539574896,"Mouse VISp - L6","VIS"
539574898,"Mouse VISp - L6","VIS"
539574900,"Mouse VISp - L6","VIS"
539574902,"Mouse VISp - L6","VIS"
539574904,"Mouse VISp - L6","VIS"
539574906,"Mouse VISp - L6","VIS"
539574908,"Mouse VISp - L6","VIS"
539574910,"Mouse VISp - L6","VIS"
539574912,"Mouse VISp - L6","VIS"
539574914,"Mouse VISp - L6","VIS"
539574916,"Mouse VISp - L6","VIS"
539574918,"Mouse VISp - L6","VIS"
539574920,"Mouse VISp - L6","VIS"
539574922,"Mouse VISp - L6","VIS"
539574924,"Mouse VISp - L6","VIS"
539574926,"Mouse VISp - L6","VIS"
539574928,"Mouse VISp - L6","VIS"
539574930,"Mouse VISp - L6","VIS"
539574932,"Mouse VISp - L6","VIS"
539574934,"Mouse VISp - L6","VIS"
539574936,"Mouse VISp - L6","VIS"
539574938,"Mouse VISp - L6","VIS"
539574940,"Mouse VISp - L6","VIS"
539574942,"Mouse VISp - L6","VIS"
539574944,"Mouse VISp - L6","VIS"
539574946,"Mouse VISp - L6","VIS"
539574948,"Mouse VISp - L6","VIS"
539574950,"Mouse VISp - L6","VIS"
539574952,"Mouse VISp - L6","VIS"
539574954,"Mouse VISp - L6","VIS"
539574956,"Mouse VISp - L6","VIS"
539574958,"Mouse VISp - L6","VIS"
539574960,"Mouse VISp - L6","VIS"
539574962,"Mouse VISp - L6","VIS"
539574964,"Mouse VISp - L6","VIS"
539574966,"Mouse VISp - L6","VIS"
539574968,"Mouse VISp - L6","VIS"
539574970,"Mouse VISp - L6","VIS"
539574972,"Mouse VISp - L6","VIS"
539574974,"Mouse VISp - L6","VIS"
539574976,"Mouse VISp - L6","VIS"
539574978,"Mouse VISp - L6","VIS"
539574980,"Mouse VISp - L6","VIS"
539574982,"Mouse VISp - L6","VIS"
539574984,"Mouse VISp - L6","VIS"
539574986,"Mouse VISp - L6","VIS"
539574988,"Mouse VISp - L6","VIS"
539574990,"Mouse VISp - L6","VIS"
539574992,"Mouse VISp - L6","VIS"
539574994,"Mouse VISp - L6","VIS"
539575076,"Mouse VISp - L6","VIS"
539575078,"Mouse VISp - L6","VIS"
539575080,"Mouse VISp - L6","VIS"
539575082,"Mouse VISp - L6","VIS"
539575084,"Mouse VISp - L6","VIS"
539575086,"Mouse VISp - L6","VIS"
539575088,"Mouse VISp - L6","VIS"
539575090,"Mouse VISp - L6","VIS"
539575092,"Mouse VISp - L6","VIS"
539575094,"Mouse VISp - L6","VIS"
539575096,"Mouse VISp - L6","VIS"
539575098,"Mouse VISp - L6","VIS"
539575100,"Mouse VISp - L6","VIS"
539575102,"Mouse VISp - L6","VIS"
539575104,"Mouse VISp - L6","VIS"
539575106,"Mouse VISp - L6","VIS"
539575108,"Mouse VISp - L6","VIS"
539575110,"Mouse VISp - L6","VIS"
539575112,"Mouse VISp - L6","VIS"
539575114,"Mouse VISp - L6","VIS"
539575116,"Mouse VISp - L6","VIS"
539575118,"Mouse VISp - L6","VIS"
539575120,"Mouse VISp - L6","VIS"
539575122,"Mouse VISp - L6","VIS"
539575124,"Mouse VISp - L6","VIS"
539575126,"Mouse VISp - L6","VIS"
539575128,"Mouse VISp - L6","VIS"
539575130,"Mouse VISp - L6","VIS"
539575132,"Mouse VISp - L6","VIS"
539575134,"Mouse VISp - L6","VIS"
539575136,"Mouse VISp - L6","VIS"
539575138,"Mouse VISp - L6","VIS"
539575140,"Mouse VISp - L6","VIS"
539575142,"Mouse VISp - L6","VIS"
539575144,"Mouse VISp - L6","VIS"
539575146,"Mouse VISp - L6","VIS"
539575148,"Mouse VISp - L6","VIS"
539575150,"Mouse VISp - L6","VIS"
539575152,"Mouse VISp - L6","VIS"
539575154,"Mouse VISp - L6","VIS"
539575156,"Mouse VISp - L2/3","VIS"
539575158,"Mouse VISp - L2/3","VIS"
539575160,"Mouse VISp - L2/3","VIS"
539575162,"Mouse VISp - L2/3","VIS"
539575164,"Mouse VISp - L2/3","VIS"
539575166,"Mouse VISp - L2/3","VIS"
539575168,"Mouse VISp - L2/3","VIS"
539575170,"Mouse VISp - L2/3","VIS"
539575572,"Mouse VISp - L6","VIS"
539575574,"Mouse VISp - L6","VIS"
539575576,"Mouse VISp - L6","VIS"
539575578,"Mouse VISp - L6","VIS"
539575580,"Mouse VISp - L6","VIS"
539575582,"Mouse VISp - L6","VIS"
539575584,"Mouse VISp - L6","VIS"
539575586,"Mouse VISp - L6","VIS"
539575588,"Mouse VISp - L6","VIS"
539575590,"Mouse VISp - L6","VIS"
539575592,"Mouse VISp - L6","VIS"
539575594,"Mouse VISp - L6","VIS"
539575596,"Mouse VISp - L6","VIS"
539575598,"Mouse VISp - L6","VIS"
539575600,"Mouse VISp - L6","VIS"
539575602,"Mouse VISp - L6","VIS"
539575604,"Mouse VISp - L6","VIS"
539575606,"Mouse VISp - L6","VIS"
539575608,"Mouse VISp - L6","VIS"
539575610,"Mouse VISp - L6","VIS"
539575612,"Mouse VISp - L6","VIS"
539575614,"Mouse VISp - L6","VIS"
539575616,"Mouse VISp - L6","VIS"
539575618,"Mouse VISp - L6","VIS"
539575620,"Mouse VISp - L6","VIS"
539575622,"Mouse VISp - L6","VIS"
539575624,"Mouse VISp - L6","VIS"
539575626,"Mouse VISp - L6","VIS"
539575628,"Mouse VISp - L6","VIS"
539575630,"Mouse VISp - L6","VIS"
539575632,"Mouse VISp - L6","VIS"
539575634,"Mouse VISp - L6","VIS"
539575636,"Mouse VISp - L4","VIS"
539575638,"Mouse VISp - L4","VIS"
539575640,"Mouse VISp - L4","VIS"
539575642,"Mouse VISp - L4","VIS"
539575644,"Mouse VISp - L4","VIS"
539575646,"Mouse VISp - L4","VIS"
539575648,"Mouse VISp - L4","VIS"
539575650,"Mouse VISp - L4","VIS"
539575652,"Mouse VISp - L4","VIS"
539575654,"Mouse VISp - L4","VIS"
539575656,"Mouse VISp - L4","VIS"
539575658,"Mouse VISp - L4","VIS"
539575660,"Mouse VISp - L4","VIS"
539575662,"Mouse VISp - L4","VIS"
539575664,"Mouse VISp - L4","VIS"
539575666,"Mouse VISp - L4","VIS"
539575668,"Mouse VISp - L4","VIS"
539575670,"Mouse VISp - L4","VIS"
539575672,"Mouse VISp - L4","VIS"
539575674,"Mouse VISp - L4","VIS"
539575676,"Mouse VISp - L4","VIS"
539575678,"Mouse VISp - L4","VIS"
539575680,"Mouse VISp - L4","VIS"
539575682,"Mouse VISp - L4","VIS"
539575684,"Mouse VISp - L4","VIS"
539575686,"Mouse VISp - L4","VIS"
539575688,"Mouse VISp - L4","VIS"
539575690,"Mouse VISp - L4","VIS"
539575692,"Mouse VISp - L4","VIS"
539575694,"Mouse VISp - L4","VIS"
539575696,"Mouse VISp - L4","VIS"
539575698,"Mouse VISp - L4","VIS"
539575700,"Mouse VISp - L2/3","VIS"
539575702,"Mouse VISp - L2/3","VIS"
539575704,"Mouse VISp - L2/3","VIS"
539575706,"Mouse VISp - L2/3","VIS"
539575708,"Mouse VISp - L2/3","VIS"
539575710,"Mouse VISp - L2/3","VIS"
539575712,"Mouse VISp - L2/3","VIS"
539575714,"Mouse VISp - L2/3","VIS"
539575732,"Mouse VISp - L2/3","VIS"
539575734,"Mouse VISp - L2/3","VIS"
539575736,"Mouse VISp - L2/3","VIS"
539575738,"Mouse VISp - L2/3","VIS"
539575740,"Mouse VISp - L2/3","VIS"
539575742,"Mouse VISp - L2/3","VIS"
539575744,"Mouse VISp - L2/3","VIS"
539575746,"Mouse VISp - L2/3","VIS"
539575748,"Mouse VISp - L2/3","VIS"
539575750,"Mouse VISp - L2/3","VIS"
539575752,"Mouse VISp - L2/3","VIS"
539575754,"Mouse VISp - L2/3","VIS"
539575756,"Mouse VISp - L2/3","VIS"
539575758,"Mouse VISp - L2/3","VIS"
539575760,"Mouse VISp - L2/3","VIS"
539575762,"Mouse VISp - L2/3","VIS"
539575764,"Mouse VISp - L4","VIS"
539575766,"Mouse VISp - L4","VIS"
539575768,"Mouse VISp - L4","VIS"
539575770,"Mouse VISp - L4","VIS"
539575772,"Mouse VISp - L4","VIS"
539575774,"Mouse VISp - L4","VIS"
539575776,"Mouse VISp - L4","VIS"
539575778,"Mouse VISp - L4","VIS"
539575780,"Mouse VISp - L4","VIS"
539575782,"Mouse VISp - L4","VIS"
539575784,"Mouse VISp - L4","VIS"
539575786,"Mouse VISp - L4","VIS"
539575788,"Mouse VISp - L4","VIS"
539575790,"Mouse VISp - L4","VIS"
539575792,"Mouse VISp - L4","VIS"
539575794,"Mouse VISp - L4","VIS"
539575796,"Mouse VISp - L4","VIS"
539575798,"Mouse VISp - L4","VIS"
539575800,"Mouse VISp - L4","VIS"
539575802,"Mouse VISp - L4","VIS"
539575804,"Mouse VISp - L4","VIS"
539575806,"Mouse VISp - L4","VIS"
539575808,"Mouse VISp - L4","VIS"
539575810,"Mouse VISp - L4","VIS"
539575812,"Mouse VISp - L4","VIS"
539575814,"Mouse VISp - L4","VIS"
539575816,"Mouse VISp - L4","VIS"
539575818,"Mouse VISp - L4","VIS"
539575820,"Mouse VISp - L4","VIS"
539575822,"Mouse VISp - L4","VIS"
539575824,"Mouse VISp - L4","VIS"
539575826,"Mouse VISp - L4","VIS"
539575828,"Mouse VISp - L4","VIS"
539575830,"Mouse VISp - L4","VIS"
539575832,"Mouse VISp - L4","VIS"
539575835,"Mouse VISp - L4","VIS"
539575837,"Mouse VISp - L4","VIS"
539575839,"Mouse VISp - L4","VIS"
539575841,"Mouse VISp - L4","VIS"
539575843,"Mouse VISp - L4","VIS"
539575845,"Mouse VISp - L2/3","VIS"
539575847,"Mouse VISp - L2/3","VIS"
539575849,"Mouse VISp - L2/3","VIS"
539575851,"Mouse VISp - L2/3","VIS"
539575853,"Mouse VISp - L2/3","VIS"
539575855,"Mouse VISp - L2/3","VIS"
539575857,"Mouse VISp - L2/3","VIS"
539575859,"Mouse VISp - L2/3","VIS"
539575861,"Mouse VISp - L2/3","VIS"
539575863,"Mouse VISp - L2/3","VIS"
539575865,"Mouse VISp - L2/3","VIS"
539575867,"Mouse VISp - L2/3","VIS"
539575869,"Mouse VISp - L2/3","VIS"
539575871,"Mouse VISp - L2/3","VIS"
539575873,"Mouse VISp - L2/3","VIS"
539575877,"Mouse VISp - L2/3","VIS"
539575879,"Mouse VISp - L2/3","VIS"
539575881,"Mouse VISp - L2/3","VIS"
539575883,"Mouse VISp - L2/3","VIS"
539575885,"Mouse VISp - L2/3","VIS"
539575887,"Mouse VISp - L2/3","VIS"
539575889,"Mouse VISp - L2/3","VIS"
539575891,"Mouse VISp - L2/3","VIS"
539575909,"Mouse VISp - L2/3","VIS"
539575911,"Mouse VISp - L2/3","VIS"
539575913,"Mouse VISp - L2/3","VIS"
539575915,"Mouse VISp - L2/3","VIS"
539575917,"Mouse VISp - L2/3","VIS"
539575919,"Mouse VISp - L2/3","VIS"
539575921,"Mouse VISp - L2/3","VIS"
539575923,"Mouse VISp - L2/3","VIS"
539575925,"Mouse VISp - L2/3","VIS"
539575927,"Mouse VISp - L2/3","VIS"
539575929,"Mouse VISp - L2/3","VIS"
539575931,"Mouse VISp - L2/3","VIS"
539575933,"Mouse VISp - L2/3","VIS"
539575935,"Mouse VISp - L2/3","VIS"
539575937,"Mouse VISp - L2/3","VIS"
539575939,"Mouse VISp - L2/3","VIS"
539575941,"Mouse VISp - L2/3","VIS"
539575943,"Mouse VISp - L2/3","VIS"
539575945,"Mouse VISp - L2/3","VIS"
539575947,"Mouse VISp - L2/3","VIS"
539575949,"Mouse VISp - L2/3","VIS"
539575951,"Mouse VISp - L2/3","VIS"
539575953,"Mouse VISp - L2/3","VIS"
539575955,"Mouse VISp - L2/3","VIS"
539575957,"Mouse VISp - L2/3","VIS"
539575959,"Mouse VISp - L2/3","VIS"
539575961,"Mouse VISp - L2/3","VIS"
539575963,"Mouse VISp - L2/3","VIS"
539575965,"Mouse VISp - L2/3","VIS"
539575967,"Mouse VISp - L2/3","VIS"
539575969,"Mouse VISp - L2/3","VIS"
539575973,"Mouse VISp - L2/3","VIS"
539575976,"Mouse VISp - L2/3","VIS"
539575980,"Mouse VISp - L2/3","VIS"
539575982,"Mouse VISp - L2/3","VIS"
539575984,"Mouse VISp - L2/3","VIS"
539575987,"Mouse VISp - L2/3","VIS"
539575989,"Mouse VISp - L2/3","VIS"
539575992,"Mouse VISp - L2/3","VIS"
539575994,"Mouse VISp - L2/3","VIS"
539575996,"Mouse VISp - L2/3","VIS"
539575999,"Mouse VISp - L2/3","VIS"
539576001,"Mouse VISp - L2/3","VIS"
539576003,"Mouse VISp - L2/3","VIS"
539576005,"Mouse VISp - L2/3","VIS"
539576007,"Mouse VISp - L2/3","VIS"
539576009,"Mouse VISp - L2/3","VIS"
539576011,"Mouse VISp - L2/3","VIS"
539576013,"Mouse VISp - L2/3","VIS"
539576015,"Mouse VISp - L2/3","VIS"
539576017,"Mouse VISp - L2/3","VIS"
539576019,"Mouse VISp - L2/3","VIS"
539576021,"Mouse VISp - L2/3","VIS"
539576023,"Mouse VISp - L2/3","VIS"
539576026,"Mouse VISp - L2/3","VIS"
539576029,"Mouse VISp - L2/3","VIS"
539576031,"Mouse VISp - L2/3","VIS"
539576033,"Mouse VISp - L2/3","VIS"
539576035,"Mouse VISp - L2/3","VIS"
539576038,"Mouse VISp - L2/3","VIS"
539576040,"Mouse VISp - L2/3","VIS"
539576042,"Mouse VISp - L2/3","VIS"
539576044,"Mouse VISp - L4","VIS"
539576046,"Mouse VISp - L4","VIS"
539576048,"Mouse VISp - L4","VIS"
539576050,"Mouse VISp - L4","VIS"
539576052,"Mouse VISp - L4","VIS"
539576054,"Mouse VISp - L4","VIS"
539576056,"Mouse VISp - L4","VIS"
539576058,"Mouse VISp - L4","VIS"
539576060,"Mouse VISp - L4","VIS"
539576062,"Mouse VISp - L4","VIS"
539576064,"Mouse VISp - L4","VIS"
539576066,"Mouse VISp - L4","VIS"
539576068,"Mouse VISp - L4","VIS"
539576070,"Mouse VISp - L4","VIS"
539576072,"Mouse VISp - L4","VIS"
539576074,"Mouse VISp - L4","VIS"
539576092,"Mouse VISp - L4","VIS"
539576094,"Mouse VISp - L4","VIS"
539576096,"Mouse VISp - L4","VIS"
539576098,"Mouse VISp - L4","VIS"
539576100,"Mouse VISp - L4","VIS"
539576102,"Mouse VISp - L4","VIS"
539576104,"Mouse VISp - L4","VIS"
539576106,"Mouse VISp - L4","VIS"
539576108,"Mouse VISp - L4","VIS"
539576110,"Mouse VISp - L4","VIS"
539576112,"Mouse VISp - L4","VIS"
539576114,"Mouse VISp - L4","VIS"
539576116,"Mouse VISp - L4","VIS"
539576118,"Mouse VISp - L4","VIS"
539576120,"Mouse VISp - L4","VIS"
539576122,"Mouse VISp - L4","VIS"
539576124,"Mouse VISp - L4","VIS"
539576126,"Mouse VISp - L4","VIS"
539576128,"Mouse VISp - L4","VIS"
539576130,"Mouse VISp - L4","VIS"
539576132,"Mouse VISp - L4","VIS"
539576134,"Mouse VISp - L4","VIS"
539576138,"Mouse VISp - L4","VIS"
539576140,"Mouse VISp - L4","VIS"
539576142,"Mouse VISp - L4","VIS"
539576144,"Mouse VISp - L4","VIS"
539576146,"Mouse VISp - L4","VIS"
539576148,"Mouse VISp - L4","VIS"
539576150,"Mouse VISp - L4","VIS"
539576152,"Mouse VISp - L4","VIS"
539576154,"Mouse VISp - L4","VIS"
539594289,"Mouse VISp - L5","VIS"
539594291,"Mouse VISp - L5","VIS"
539594293,"Mouse VISp - L2/3","VIS"
539594295,"Mouse VISp - L2/3","VIS"
539594297,"Mouse VISp - L2/3","VIS"
539594299,"Mouse VISp - L2/3","VIS"
539594301,"Mouse VISp - L2/3","VIS"
539594303,"Mouse VISp - L6","VIS"
539594305,"Mouse VISp - L5","VIS"
539594307,"Mouse VISp - L5","VIS"
539594309,"Mouse VISp - L5","VIS"
539594311,"Mouse VISp - L5","VIS"
539594313,"Mouse VISp - L5","VIS"
539594315,"Mouse VISp - L5","VIS"
539594317,"Mouse VISp - L5","VIS"
539594319,"Mouse VISp - L5","VIS"
539594321,"Mouse VISp - L5","VIS"
539594323,"Mouse VISp - L5","VIS"
539594325,"Mouse VISp - L5","VIS"
539594327,"Mouse VISp - L5","VIS"
539594329,"Mouse VISp - L5","VIS"
539594331,"Mouse VISp - L5","VIS"
539594333,"Mouse VISp - L5","VIS"
539594337,"Mouse VISp - L5","VIS"
539594339,"Mouse VISp - L5","VIS"
539594341,"Mouse VISp - L5","VIS"
539594343,"Mouse VISp - L5","VIS"
539594345,"Mouse VISp - L5","VIS"
539594347,"Mouse VISp - L5","VIS"
539594349,"Mouse VISp - L5","VIS"
539594351,"Mouse VISp - L5","VIS"
539594371,"Mouse VISp - L5","VIS"
539594373,"Mouse VISp - L5","VIS"
539594375,"Mouse VISp - L5","VIS"
539594377,"Mouse VISp - L5","VIS"
539594379,"Mouse VISp - L5","VIS"
539594381,"Mouse VISp - L5","VIS"
539594383,"Mouse VISp - L5","VIS"
539594385,"Mouse VISp - L5","VIS"
539594387,"Mouse VISp - L5","VIS"
539594389,"Mouse VISp - L5","VIS"
539594391,"Mouse VISp - L5","VIS"
539594393,"Mouse VISp - L5","VIS"
539594395,"Mouse VISp - L5","VIS"
539594397,"Mouse VISp - L5","VIS"
539594399,"Mouse VISp - L5","VIS"
539594401,"Mouse VISp - L5","VIS"
539594403,"Mouse VISp - L6","VIS"
539594405,"Mouse VISp - L6","VIS"
539594407,"Mouse VISp - L6","VIS"
539594409,"Mouse VISp - L6","VIS"
539594411,"Mouse VISp - L6","VIS"
539594413,"Mouse VISp - L6","VIS"
539594415,"Mouse VISp - L6","VIS"
539594417,"Mouse VISp - L6","VIS"
539594419,"Mouse VISp - L4","VIS"
539594421,"Mouse VISp - L4","VIS"
539594423,"Mouse VISp - L4","VIS"
539594425,"Mouse VISp - L4","VIS"
539594427,"Mouse VISp - L4","VIS"
539594429,"Mouse VISp - L4","VIS"
539594431,"Mouse VISp - L4","VIS"
539594433,"Mouse VISp - L4","VIS"
539594435,"Mouse VISp - L6","VIS"
539594437,"Mouse VISp - L6","VIS"
539594439,"Mouse VISp - L6","VIS"
539594441,"Mouse VISp - L6","VIS"
539594443,"Mouse VISp - L6","VIS"
539594445,"Mouse VISp - L6","VIS"
539594447,"Mouse VISp - L6","VIS"
539594449,"Mouse VISp - L6","VIS"
539594451,"Mouse VISp - L6","VIS"
539594453,"Mouse VISp - L6","VIS"
539594455,"Mouse VISp - L6","VIS"
539594457,"Mouse VISp - L6","VIS"
539594459,"Mouse VISp - L6","VIS"
539594461,"Mouse VISp - L6","VIS"
539594463,"Mouse VISp - L6","VIS"
539594465,"Mouse VISp - L6","VIS"
539594601,"Mouse VISp - L6","VIS"
539594603,"Mouse VISp - L6","VIS"
539594605,"Mouse VISp - L6","VIS"
539594607,"Mouse VISp - L6","VIS"
539594609,"Mouse VISp - L6","VIS"
539594611,"Mouse VISp - L6","VIS"
539594613,"Mouse VISp - L6","VIS"
539594615,"Mouse VISp - L6","VIS"
539594617,"Mouse VISp - L6","VIS"
539594619,"Mouse VISp - L6","VIS"
539594621,"Mouse VISp - L6","VIS"
539594623,"Mouse VISp - L6","VIS"
539594625,"Mouse VISp - L6","VIS"
539594627,"Mouse VISp - L6","VIS"
539594629,"Mouse VISp - L6","VIS"
539594631,"Mouse VISp - L6","VIS"
539594793,"Mouse VISp - L6","VIS"
539594795,"Mouse VISp - L6","VIS"
539594797,"Mouse VISp - L6","VIS"
539594799,"Mouse VISp - L6","VIS"
539594801,"Mouse VISp - L6","VIS"
539594803,"Mouse VISp - L6","VIS"
539594805,"Mouse VISp - L6","VIS"
539594807,"Mouse VISp - L6","VIS"
539594809,"Mouse VISp - L6","VIS"
539594811,"Mouse VISp - L6","VIS"
539594813,"Mouse VISp - L6","VIS"
539594815,"Mouse VISp - L6","VIS"
539594817,"Mouse VISp - L6","VIS"
539594819,"Mouse VISp - L6","VIS"
539594821,"Mouse VISp - L6","VIS"
539594823,"Mouse VISp - L6","VIS"
539594825,"Mouse VISp - L6","VIS"
539594827,"Mouse VISp - L6","VIS"
539594829,"Mouse VISp - L6","VIS"
539594831,"Mouse VISp - L6","VIS"
539594833,"Mouse VISp - L6","VIS"
539594835,"Mouse VISp - L6","VIS"
539594837,"Mouse VISp - L6","VIS"
539594839,"Mouse VISp - L6","VIS"
539594841,"Mouse VISp - L6","VIS"
539594843,"Mouse VISp - L6","VIS"
